0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.04766064389264233,-0.08635297532054795,0.1013072758736239,0.0379546624481724,0.039741547912447224,0.21989400932153255,-0.12010429440371378,0.06612594479873803,0.15447353507435985,0.05509425392718838,0.05389577514945902,0.13324750090895957,0.018661995618023487,0.04032825640273411,-0.0704042393803144,0.12798756883582904,-0.01808113318360491,0.19868805702218723,-0.0022104936673693343,0.021239511172241574,-0.05056910841880403,-0.16716150641174699,-0.1574639094100324,-0.02119583827310936,-0.06656715826600011,0.161128606406331,-0.22795220331183658,0.11202869559435487,-0.09978998447318493,-8.715054599683707e-05,-0.019407568533422213,-0.031195636711698893,-0.14333700047953468,-0.052261743712655434,0.0782852929612628,0.16332349354812425,0.1096051824077096,-0.04517203057722911,-0.05839729667125269,0.019114624515954155,-0.14563194616658195,-0.047963345849252166,-0.060995575439740095,-0.019748350797010237,0.11564385401059281,-0.0024882452843013334,-0.06756571929433429,-0.2586088922632248,-0.13343644895951642,-0.01707459727766221,-0.055976164414024525,0.002080007833280871,-0.03637770209726465,0.0036414599649980143,0.09825573337997505,-0.20442876044404334,-0.046181368840758345,-0.16040336597158775,-0.07013820457747576,0.030546154944597562,-0.018078522638275252,-0.15176114935202145,-0.10429314382878067,0.06397613162357842
0.08445304075288182,0.6892592185290429,0.5422749383714487,0.11129426692729313,-0.011315642586071694,-0.5608657450881481,-0.006040219384966169,0.1631029218429081,-0.05259522512161223,-0.06279581628797974,-0.2317451512316583,0.0903877576640302,-0.0066068757740006916,-0.05296073402060883,0.030453644439569296,0.12071833739646523,-0.022376302192380702,-0.15321418190530656,0.05444996549789807,-0.021468531991459445,-0.07598935679344526,0.21814996913466472,0.07964163051585116,0.01678474919561921,0.12711910601652152,0.025939436709634785,0.02548542986729643,-0.2080930912390572,-0.024526280125722645,0.030266144243104788,0.1164669063470136,-0.07599228675771207,-0.028072960251538815,-0.02287904857520185,0.03582509908087793,0.06549533153343137,-0.07026094792858247,0.020045017183713997,0.06369857931633371,0.002193547537239825,0.09511375244084688,0.07568948882218411,-0.03994676362125408,0.08148166083684016,0.037460631188555915,0.03308709170082044,0.033207127378037445,0.047840746048810036,0.006765936967400129,0.01859738437193482,0.012697700562667806,0.03243548006269816,0.04608100918478337,0.10967097314847334,0.08208693131365698,0.11386651978556862,-0.3128160419539765,0.08966106784021033,0.04254585374787842,0.07847854078290808,0.05715521730874075,-0.0334930305020963,-0.1394602258661437,-0.09962200069702758
0.1553900255806366,0.9595538615705457,1.0641283658226184,0.5280445913371689,0.8136681721047262,-0.06418332684731382,-0.17227290600194925,-0.21083678737975486,0.026101626972436343,0.0037578105417480426,-0.039493645120431596,-0.09307406682746618,-0.014183033806891827,0.025335058350516044,-0.019456171313564037,-0.08625087911510787,-0.13400768732828502,0.08482289700781545,-0.06911279758483978,-0.0009527937737311479,0.11762247824625918,-0.10938938377892915,-0.20688559836462206,-0.09488351757616867,-0.11351410049153997,0.025544197146983517,-0.0452982392973825,-0.14034814377505248,-0.09128247412934576,0.014033397063177197,-0.07430290478165939,-0.16960874964849576,-0.07098106784299077,-0.1677995208851536,-0.12428694700996648,-0.055216094401496926,-0.23774687880038514,-0.05221225929408207,0.0382328558202398,-0.09960504375837348,-0.10617146120432375,-0.02005134759456406,-0.04109143176433647,-0.10631490931492091,-0.1970804994190299,0.019695689784440487,-0.16178827112035538,-0.12688144508799712,-0.23735019067639715,-0.19512482209968393,-0.10949894237918532,0.07202379124638077,0.12635789508685263,0.07349080956023434,-0.1689270585048692,-0.044436306814655956,0.0496691639147307,-0.1535382200416904,-0.021235005181418683,-0.12253318536743778,-0.046139875235589795,-0.03667950367542991,-0.14515937946971122,-0.12697994952162883
-0.02814081092673634,1.0291689779187043,0.9225331381225557,0.849033474858392,-0.06975359350595668,1.0851968531808402,-0.11511060855987315,0.001912835224183046,-0.09546537574789228,0.06219947004964908,-0.06516709875658873,-0.15684974722598935,-0.13451716466017333,-0.01501123060535507,-0.10457965687178156,-0.056310832734285436,0.03662769438769666,0.026748426488119346,-0.0370570603438328,0.05402399455081287,-0.012689139860524442,-0.12011367628166482,-0.2802076173868969,-0.010113688215170731,-0.09962882421811194,-0.07734810162850143,-0.08956871451599595,-0.13196875865706986,0.03425072890274387,-0.09001062119075644,-0.08090957666490173,-0.1891828820151506,0.031960495011999324,-0.300999731219296,0.08363714417223654,-0.0008547252519286915,-0.043787519408621724,-0.058373446241630524,-0.11103007609171608,0.016604564675926598,0.03158474055468693,0.09747093903859967,-0.20367823138883467,-0.13690027880213176,-0.014382744989182763,-0.16915573533702366,-0.0879552344956372,0.011061890926016015,0.029851588659610875,-0.10788156004682449,-0.13112179700691046,-0.15850312431414373,-0.018230377896402732,-0.16986789020297793,-0.030395087399665514,-0.08428406027400442,-0.07372863331084692,-0.08377435465745166,-0.18420565741545825,-0.04620015407755633,-0.05246742040127528,-0.13245105579549182,-0.029506838711805795,0.09588527207777393
0.013153145923208135,-0.2945682764848541,0.2719503390309824,0.04590970855179511,-0.1776818569095128,0.610348500896086,0.048706138508899675,-0.11341970837522819,0.019550114761735345,-0.016102555213576668,-0.0517461831960549,-0.08531828811917003,0.019632335099560604,0.06926189087033104,-0.14019767983628129,-0.08892984268352006,0.1068772919702325,0.0227639936965409,-0.08322839584630085,0.04722270166816123,-0.09040039106521941,-0.05966811864569828,-0.11499410136133546,-0.11101647664795805,-0.10040254901537025,0.03714864635965336,-0.017226359443751067,-0.0265945713436331,0.03394760647798969,-0.07852940910567234,0.03140598547376163,-0.017165871495401965,0.021275774109089488,0.039270760245407536,0.11982669536443435,0.18518011130156983,-0.04753977900862502,-0.14840901064469117,-0.011818439590240227,-0.12115664116443844,-0.0209251495145343,-0.025709461756036108,-0.06621704715282056,0.03780081940084529,-0.15630585739772643,-0.17404678004874535,-0.05618763452941769,0.16271534885666078,0.004033402936687469,0.08701170176660437,-0.0867218011360552,0.12726207952163143,0.06245269864084648,-0.025703288703716878,-0.16252720633733772,-0.0766509209815066,0.026327197919261656,0.13266158993955282,0.055480248155290485,0.008082757962722165,-0.05570537715975281,-0.10409866027877586,0.020795168726127685,0.01665947075019794
0.04183869656024217,0.36187614585093264,0.031343648160507664,0.8417338425173642,1.2047516269906637,0.48113000141421397,-0.13187948689494966,0.003195000529544243,-0.1712240457973696,-0.3125968437466122,0.022613638722980327,-0.049002294132708596,0.14434208467564494,0.11417376890839233,-0.06345643353156336,-0.13221893149551875,-0.15504864820664302,0.057188358705525105,0.05050031362939769,-0.10540736937735098,0.06896872321665981,-0.2965148662058377,-0.1983010723273568,-0.1537015153405502,0.03666497433140919,-0.04587316808095383,0.07900265115418248,-0.15069621454033866,0.11070964610179006,0.07535628858750758,-0.08970774610718814,0.10431181097277151,-0.12879187175732154,-0.054105034979690714,-0.31479588998826735,0.030436948048501493,0.06142179390703475,-0.09807098092351522,-0.0976172918380126,-0.04484024645045845,-0.07480618604236977,-0.08597374594830717,0.019421647967149392,0.04691973101544598,-0.12753470531673008,-0.021102039146896748,-0.14719031307380648,0.055144790842651614,-0.04536527022084646,-0.12109048456402671,-0.04715229672905124,-0.14731133276949795,-0.023478990859603522,-0.002884597986161937,0.13789582444384083,-0.13159636333092073,-0.053406525870437496,0.14168127106463338,-0.06795076486142232,-0.01678459453838424,-0.050062396211542085,0.045183257240653384,0.04714873745804737,-0.03758545596428259
-0.018255446671724407,0.36849857451116463,-0.07177921697838446,0.5988474140179865,-0.11352164545026217,-0.058641330997478994,0.15599561276578136,-0.014014518464918696,-0.02435778060240589,0.08961267057262151,0.07591769490918551,-0.051541942642374584,0.12783964230656444,0.04869800699439363,-0.10201636433385528,0.01224346641061378,0.06805052565457413,-0.07907665795843148,-0.051575688070139,0.06574781496735249,-0.10768775230671666,0.15131448145272383,0.009465752451226807,0.0696996399389653,-0.13225415039196337,-0.009728182185076453,0.10344097143502724,0.21305887288078793,0.06177044385930006,-0.010136317556417827,-0.09200987878469064,0.025154552230245982,-0.009548169901593772,-0.17621396225916994,-0.024490766068546825,-0.03615359483906948,-0.030338517761946054,0.06528713570448805,-0.08343820635692259,0.0852207672530772,-0.20125833018578193,-0.032983479804117595,0.07640702180177576,0.09757858236878038,0.04846873692016183,0.05175662567788836,-0.02412711757695579,0.05249333926927229,0.08379195341754815,-0.24972802226471158,-0.04599877913044371,-0.015135843015912866,0.2307360647415794,-0.10050141499454353,-0.017908652986935978,-0.0024172790114521253,-0.0966666243965998,0.004716893093260903,0.02144530741028434,0.18116800942245678,-0.09532692183379679,-0.01116234895547105,-0.017278967797650258,0.032325064111345385
-0.09772362212845608,-0.07527612826895078,-0.25435308897018405,0.24158421130364932,0.024663726147516496,0.2364784330672843,-0.16509867617279364,-0.01756796350455098,0.024990602420461704,-0.08001689407676046,0.05739468546690103,-0.06732889312842649,0.029384883019663063,-0.12215333946975135,-0.021279490434506124,0.08379345013134616,0.08404329928900471,-0.06983289372077442,-0.06448374346343642,0.11947178942675596,0.09117628296549847,-0.045516796350068355,0.09381517745531846,-0.07525673865691053,-0.06465315813880831,0.0012546161899948793,0.019855983899303747,-0.14523539132270338,-0.06719195933428174,0.0001557672347325672,0.0021680463788693724,-0.12994478762495246,-0.04743874110895505,0.007409954968826266,-0.13435923744039227,-0.1473086423533592,0.0609870158406175,-0.061545420776497134,-0.01661120722952981,-0.06995819911438197,-0.061051352898881646,-0.0671388578851255,0.0637212469425575,-0.0020449315804586025,0.09320452090770366,-0.10332798447860594,-0.06579036754955017,-0.1641783557053865,0.05889034695233534,0.12019531504322829,-0.06958494733760794,-0.0032327899655937033,-0.22571375602180135,-0.0925599223130321,0.1283883382186244,0.02858031130012252,-0.10710885793059201,-0.03054201662366419,0.03920011341243212,-0.11928237568570206,-0.19270901667319779,-0.05240910543637646,0.02293443467751369,-0.09635064869266813
-0.1778616147994422,0.6753622421687658,0.665147944876189,0.30471830721985715,-0.09665678111867895,0.6735220009681799,0.09866674971373372,-0.11568036256933634,-0.1123975845161624,-0.10107962084925949,-0.14038576963076427,-0.1312197139380997,-0.13114475335722428,0.14788221411855984,-0.06543429073163584,-0.11801621987662504,-0.23491498523757828,-0.043572627286665694,0.02848586596881738,-0.0962629732781936,-0.0969386191043355,-0.1220139173482731,-0.07314137196870904,-0.12567930512451295,0.008024035927817384,-0.03416698021872392,-0.14152043483579962,-0.09278155275075411,0.1357337572078302,0.118832266584094,-0.0399802566187006,-0.06383798481087145,-0.017390251518186326,0.11820154987463762,0.0034958101450373053,0.03189600349572028,-0.05546758363986658,-0.16671302208648162,-0.09589349783511776,0.04761101424391771,-0.1686306839229408,-0.03078246720555955,0.11430993388641185,-0.07091037721608379,-0.08560547567609478,0.08450067231606281,-0.011442450843113502,-0.06288607902614074,-0.027827676069293483,-0.11931094670934096,-0.10963928594668435,0.007376779715362069,-0.16347326310624014,-0.08234828692031439,-0.11447849515256242,0.012598232735890192,-0.1400273180134931,-0.03727395605253688,-0.15034195206892423,-0.10980015480210013,-0.06337243107508565,0.03843648047539218,-0.17741399499828,0.05015516135798786
0.11520748482141113,0.03171728101392536,0.19653119709422362,0.04427270667405578,0.3835559756491956,-0.35873189048357634,-0.1557456824405099,0.15011882701266677,-0.05245077917864333,0.0730571826361197,-0.002194334497065535,-0.09223984035145874,0.02490947091650361,-0.020282953990400154,0.15824551474062667,0.16098435290273147,-0.12003349615074564,-0.15227059934407106,-0.1265838925175201,0.1535215778243301,-0.054382586226689636,0.029976717179350267,0.007619378132278915,-0.037522287345624364,0.023369671034525565,0.026228618258848986,0.09141771095115551,0.03705092646461151,-0.06300286263893476,0.14073004184450277,-0.025558661327696797,0.04141273577051946,-0.12518149278076157,-0.1111704210598175,0.09172255887911718,-0.0384472242867099,-0.012314663837714021,-0.05032381271275256,-0.060011622327342536,-0.012454124667145908,-0.02583956245889165,0.044929056485017486,-0.13323008858312888,0.015869728916172717,-0.023336335723403764,-0.12591369633896715,-0.022791827695837548,0.028852639404504297,0.15683333130970575,-0.044056308777711724,0.023689251931414666,0.06715002262651597,0.054652176900385804,0.18727792924912678,0.061592867929670336,0.0068310495294167245,-0.17321179429558586,0.04353889690612088,-0.11943970798632693,-0.08102012574608529,0.0437321196030996,0.11122974718247224,0.11575131320906329,0.004231524809195894
